period,year_period,symbol,1. Lợi nhuận trước thuế,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Lưu chuyển tiền thuần từ hoạt động đầu tư,3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Tiền và tương đương tiền cuối kỳ,Lưu chuyển tiền từ hoạt động kinh doanh,1. Thu nhập lãi và các khoản thu nhập tương tự nhận được,2. Chi phí lãi và các chi phí tương tự đã trả,3. Thu nhập từ hoạt động dịch vụ nhận được,"4- Chênh lệch số tiền thực thu/thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",5. Thu nhập khác,"6. Tiền thu các khoản nợ đã được xử lý xóa, bù đắp bằng nguồn rủi ro","7. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",8. Tiền thuế thu nhập thực nộp trong kỳ,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Những thay đổi về tài sản hoạt động,"9. (Tăng)/Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác",10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,11. (Tăng)/Giảm các công cụ tài chính phái sinh và các công cụ tài chính khác,12. (Tăng)/Giảm các khoản cho vay khách hàng,13. Giảm nguồn dự phòng để bù đắp tổn thất các khoản,14. (Tăng)/Giảm khác về tài sản hoạt động,Những thay đổi về công nợ hoạt động,15. Tăng/(Giảm) các khoản nợ chính phủ và NHNN,"16. Tăng/(Giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng",17. Tăng/(Giảm) tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),18. Tăng/(Giảm) phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tình vào hoạt động tài chính),"19. Tăng/(Giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",20. Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác,21. Tăng/(Giảm) khác về công nợ hoạt động,22. Chi từ các quỹ của TCTD,I - Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền từ hoạt động đầu tư,1. Mua sắm tài sản cố định,"2. Tiền thu từ thanh lý, nhượng bán TSCĐ","3. Tiền chi từ thanh lý, nhượng bán TSCĐ",4. Mua sắm bất động sản đầu tư,"5. Tiền thu từ bán, thanh lý bất động sản đầu tư","6. Tiền chi ra do bán, thanh lý bất động sản đầu tư","7. Tiền chi đầu tư, góp vốn vào các đơn vị khác (mua công ty con, góp vốn liên doanh, liên kết, đầu tư dài hạn khác)","8. Tiền thu đầu tư, góp vốn vào các đơn vị khác (bán, thanh lý Công ty con, góp vốn liên doanh,  liên kết, đầu tư dài hạn khác)","9. Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",II- Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền từ hoạt động tài chính,1. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,2. Tiền thu từ phát hành giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,3. Tiền chi thanh toán giấy tờ có giá dài hạn có đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,"4. Cổ tức trả cho cổ đông, lợi nhuận đã chia",5. Tiền chi ra mua cổ phiếu quỹ,6. Tiền thu được do bán cổ phiếu quỹ,III- Lưu chuyển tiền thuần từ hoạt động tài chính,IV- Lưu chuyển tiền thuần trong kỳ,V- Tiền và các khoản tương đương tiền tại thời điểm đầu kỳ,VI- Điều chỉnh ảnh hưởng của thay đổi tỷ giá,VII. Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,1. Tăng v ốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,11. Tiền chi khác cho hoạt động đầu tư,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",8. Tiền chi khác cho hoạt động tài chính,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,"Tăng, giảm chứng khoán kinh doanh",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,5. Tiền trả nợ gốc thuê tài chính,Điều chỉnh cho các khoản khác,Thu nhập lãi vay và cổ tức,2. Điều chỉnh cho các khoản,"2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",10. Tiền thu khác từ hoạt động đầu tư,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Tiền thu phí và hoa hồng,2. Tiền thu từ các khoản nợ phí và hoa hồng,3. Tiền thu từ các khoản thu được giảm chi,4. Tiền thu từ các hoạt động kinh doanh khác,5. Trả tiền bồi thường bảo hiểm,6.Trả tiền hoa hồng và các khoản nợ khác của kinh doanh BH,"7. Trả tiền cho người bán, người cung cấp dịch vụ",8. Trả tiền cho cán bộ công nhân viên,9. Trả tiền nộp thuế và các khoản nợ nhà nước,10. Trả tiền cho các khoản nợ khác,11. Tiền tạm ứng cho CBCNV và ứng trước cho người bán,12. Tiền thu khác từ hoạt động kinh doanh,13. Tiền chi khác từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ HĐKD,II. Lưu chuyển tiền từ hoạt động đầu tư,1. Tiền thu từ các khoản đầu tư vào đơn vị khác,2. Tiền thu từ lãi các khoản đầu tư khác,3. Tiền thu do bán tài sản cố định,4. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,5. Tiền mua tài sản cố định,6. Tiền thu khác từ hoạt động đầu tư,7. Tiền chi khác từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu (tiền thu do các chủ sở hữu góp vốn)","3. Tiền vay ngắn hạn, dài hạn nhận được (Tiền thu do di vay)",4. Tiền thu từ lãi tiền gửi,5. Tiền chi trả nợ gốc vay,6. Tiền chi trả nợ thuê tài chính,"7. Cổ tức, lợi nhuận đã trả cho chủ sở hữu (Tiền lãi đã trả cho các nhà đầu tư vào doanh nghiệp)",8. Tiền thu khác từ hoạt dộng tài chính,9. Tiền chi khác từ hoạt động tài chính,"Lãi, lỗ từ thanh lý TSCĐ"
2017,2017,TCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17710304000000,-8095512000000,3747154000000,1635194000000,598071000000,1116820000000,-4168108000000,-1034529000000,11509394000000,,-1202041000000,-3337613000000,-36292000000,-18233033000000,-4779696000000,-2472881000000,,-447970000000,20850316000000,-2478096000000,7359251000000,,-67892000000,304627000000,-263000000,6967811000000,,-175815000000,5795000000,-717000000,,,,,925780000000,334000000,755377000000,,,2708164000000,,,-4043249000000,,764914000000,8488102000000,14193097000000,,22681199000000,2099999000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,TCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14790288000000,-7484939000000,1955764000000,834851000000,569638000000,404195000000,-3493511000000,-721092000000,6855194000000,,-5459376000000,-7140332000000,,-30436115000000,-4108625000000,3134746000000,,1447970000000,4140136000000,31209383000000,2278819000000,250962000000,-17999000000,200534000000,-127000000,2355170000000,,-941512000000,2303000000,-1189000000,,,,,18558000000,470000000,-921370000000,,,2127000000,,,,,2127000000,1435927000000,12757170000000,,14193097000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,TCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13668672000000,-5986919000000,1138975000000,-95172000000,583317000000,443109000000,-3451652000000,-381295000000,5919035000000,,2523697000000,4756128000000,,-31318205000000,-1456946000000,-23132000000,,,1274582000000,10549736000000,1880273000000,269155000000,67482000000,256665000000,-16628000000,-5318158000000,,-124265000000,86580000000,,,,,-1677000000,36400000000,10815000000,7853000000,,,,,,,,,-5310305000000,18067475000000,,12757170000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,TCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14847011000000,-7112301000000,1122583000000,197779000000,8447000000,54826000000,-3104451000000,-217534000000,5796360000000,,-2908996000000,-5621629000000,,-8583308000000,-1451867000000,-1497483000000,,,4246434000000,11711886000000,610328000000,3129000000,-54748000000,-626782000000,-2216000000,1621108000000,,-187647000000,11434000000,,-8736000000,,,-570405000000,,4993000000,-750361000000,,,,,,,,,870747000000,17196728000000,,18067475000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,TCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13919984000000,-9153635000000,736243000000,144546000000,-1294019000000,63392000000,-1292795000000,-38545000000,3085171000000,,13288145000000,-1171702000000,40868000000,-2013477000000,-1377891000000,4619273000000,,,-23945431000000,8515636000000,-4807548000000,-63816000000,73157000000,-1317119000000,-436000000,-5075170000000,,-202299000000,677000000,,-129902000000,,,-35800000000,,17253000000,-350071000000,,,,,,,,,-5425241000000,22621969000000,,17196728000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,TCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16199519000000,-12270214000000,565403000000,-124347000000,153288000000,52908000000,-3089693000000,-1267872000000,218992000000,0,-1867010000000,2515498000000,13404000000,-5964183000000,0,-4687257000000,0,-3317602000000,-8962338000000,22814509000000,-12643302000000,-124445000000,0,1628787000000,-3367000000,-10378314000000,0,-1743677000000,431276000000,0,0,0,0,-15920000000,0,29992000000,-1298329000000,0,,0,0,0,0,0,0,-11676643000000,34298612000000,0,22621969000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,VGI,15198409101180,3845440833321,1784024584154,-2837796911383,331952973874,17238999175984,645128724644,-2270677685842,4376486583412,-50359110592,-361541263263,-3150759374042,,-23105139084,16404171911217,-6014393047138,9668501160,-30879384133551,25366097187888,1683090211575,-9671567088940,5802901843451,-3630223641773,-4022328620455,-1831760303600,4900844518677,13376218513228,18625302034178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1083031405162,,163354191126,,17890115177,,348239002273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,VGI,10666803864900,3175196867999,3637645212220,-1818537926019,315164324066,13553323691151,947917143831,-231172609825,4028548215657,45654972059,-352474071302,-1644314678717,,-18093037495,16329389625359,-3158758562956,16037798543,-24337321832418,15136104534636,1646535161861,-10697402900334,4633138162825,-4977811716370,-1154974900650,-1499648454195,4132338270830,8874330678371,13376218513228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2422948652015,,,,,,369549564027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,VGI,3879329997990,3067673074525,4573098100697,-1539775271257,374730447367,9979438511614,1944524291102,-425708506483,2938871946924,-171462761552,-374378387077,-1085792061279,,-31513033174,12773980000075,-3334155256610,12723356760,-15042741802191,9856132393579,996303824897,-7511737483565,4539892193423,-7636593158677,-410442158653,-3507143123907,1755099392603,7864087785965,8874330678371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-375617837708,,,,,,-744856500197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,VGI,3014067430213,3223167564535,3988914431483,-1150949557073,485633028227,7787270687332,4363737791474,-372362378672,2674361441991,227094361512,-442276421344,-517553977181,,-56720296996,13663551208116,-3448783530166,31252130745,-9056892590849,6453193983801,780797041762,-5240432964707,2826639512616,-9437122580978,-99202150665,-6709685219027,1713433024382,6160939000076,7864087785965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1773562210053,,,,,,-10284238493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,VGI,880298763209,3328390968695,1449496852087,872743110645,535639587252,6130728495331,406350490437,199448511701,-481364738278,169657913257,-627370354203,-571690389210,,-43213750358,5182546178677,-2511956045835,22442403537,-6156333996523,6777472984619,1341905759006,-526468895196,4530680629860,-7087722702763,-184389864565,-2741431937468,1914645346013,4856165000013,6160939000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-935840786557,,,,,,-609871345950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,VGI,1098673275142,3817524902694,1342655766536,-976786588525,794394990392,8019113117416,711315530777,225434584262,-750895365206,-158498885701,-706740188426,-718380470042,56036771145,,6677385094225,-2437480597620,21435250620,-7225742066550,6074318720233,1058617837527,-2636382543290,4915971832573,-7935504981856,-386234214366,-3405767363649,635235187286,4712787721657,4884832096245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942650771177,-127531687500,,,,,-463190812698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,VGI,12061257019,3290126254908,2637440130407,-1364014937058,953638243131,5853439900322,-3664510817828,149847180917,6763555999640,31706684590,-974924947004,-328917003546,,-2096898646412,5733298350679,-3625761657644,-12509526567,-8472665004810,7621000000000,1134045930443,-4453399297514,8651570336875,-8765984713154,,-183333204941,1096565848224,3682289581648,4712787721657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324188951915,-981536857601,,-115972181335,,-68918828662,-66067708215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,VGI,-139563943929,3466016081025,-125048171669,827071723065,942617238490,4948494577834,-380813205872,339040656030,1443465554405,-117251706168,-977150995961,-392686443409,,-22814114733,4840284322126,-4613136197409,6363508523,-11581267880800,4614500000000,1606096573160,-10224767496526,10806784011753,-11435332943676,-61061968629,7310389099448,1925905925048,1937028931860,3682289581648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22598349148,-257323500000,,,8000000000000,,-180645275260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,VGI,26772360190,3251559729455,325883849052,-1021331335037,691220660096,3642930110468,-4816313354926,876356768367,5809708176794,-108513052483,-564091352724,-513035082532,,,4327042212964,-4537222186371,6210276044,-5482316021070,6534500403192,1119024192595,-3195865835610,10378031071379,-11791659420570,,-1440459396998,-309283019644,2595820204436,1937028931860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368824846712,-836062500000,,,,-26831047807,-349508252932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,VGI,-3115051801510,2640424904422,-12689147684,-901168848321,572818990894,1626542893097,15997329132,1013178831477,-1837008700400,139021368653,-594796071352,-642058498054,,,-279122847447,-6353081612011,477079270,-7134858666667,1365662236662,524596090038,-13272968490208,12596250368188,-9466276297848,-1242676496400,9887297573940,-3664793763715,4381515423957,2595820204436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442208795296,-1675763617500,,,8000000000000,,1879098544194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,VGI,1265600566798,2278003513986,66686941329,-370806146254,474572793544,4012814974451,-2260598893884,-346073571153,1636165800446,-246474330575,-483328758890,-1000857610596,,-2788462716,1308859147083,-9266113743525,17018594999,-7190000000000,7615901641593,968884886240,-7854308620693,15389952036330,-7465112141016,-1241008290000,8683831605314,2138382131704,1905099138319,4381515423957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298757305048,,,,2000000000000,,338034153934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,VGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,VGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,VGI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,AGM,-106464273445,63888465447,-49155890420,25134470600,86956411598,20359183780,-47964939315,5609568820,15314641486,9815867492,-99187423,,58420435,-624490783,2469064492,,11565000000,,1580000000,273321,18923707536,2009795023,-22460079132,,-20450284109,942487919,5751965035,6694452954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5778434215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,AGM,-259794620031,23994991744,80521518399,10474476570,93173237828,-50791081608,-34337333535,5828279847,77418724437,10810072336,-17163407636,,3303027,-537465137,-8768908269,-14400548182,30492878380,-5520000000,12768400000,2288688388,40715055038,62550826210,-88713739218,,-33557163070,-1611016301,7362686712,5751655784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839313882,,15085636452,,,,-14627,,,-7394250062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,AGM,-220634470484,34418871668,-12704656050,6849052926,111260639541,-73076575589,198985354138,105418893340,-137996430024,4206286865,-51645185539,-736841904,,,107660704662,-77644112905,109433548636,-971066642,29571600000,5937053129,120327022218,621028030000,-844766306987,,-231853084712,-3865357832,11226300334,7362686712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7733986810,,54000000000,,,,1744210,62505203375,,-8114807725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,AGM,-230459452820,28270336021,115716953077,-39797043394,95005100872,-34471771934,68467916434,87311876031,-29002099565,-3073933319,-74410791190,-9614748650,,,-57298755568,-37858944061,62198896260,-158280000000,139580000000,3178574652,-981473149,2931086801802,-3059587532523,,-162170504254,-220450732971,231677264187,11226300334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3207665690,-9800000000,,,,,-230882,-62505203375,,-33669773533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021,AGM,57588680177,16251752683,376062540,-49433930911,20999725548,48240764020,-736406682708,2482917854,57170190650,-533244914,-19011517004,-7557980268,,-731550000,-656347102370,-200029861450,13773312814,-115410000000,208940000000,6511565039,-144963119849,3355776453586,-2430846860390,,924929593196,123619370977,108240348675,231677264187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458473983,-76980050000,18231913748,,,,-182455465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2020,AGM,30260131000,14704136541,-6229948305,-17676476138,15403640289,36907406654,53566317771,44771124653,26551302730,1843575527,-15403640289,-7070390529,336845975,-1136364042,140552002450,-17184339590,111136364,-1000000000,,15763200479,-2310002747,1944518978085,-1940119018047,-25480000000,-21080039962,117161959741,37378388934,154540348675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445923267,,,,,,,185824000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2019,AGM,47345828019,19807827977,-3830953441,-15624079134,10604887784,58399293857,-39560227717,33491197772,-33910410521,-23622369,-9845125268,-2458364499,,-250750000,5841991255,-14938017874,286427386,-498540000000,332920000000,10075599300,-177981907521,1578102890628,-1400996463760,-9100000000,168006426868,-4133489398,41512435942,37378388934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95782652,-7785916333,,,,,-557610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2018,AGM,33168780527,22893235091,8946967122,-10800438615,7195991759,61295636266,-2884767973,43220904889,18013079952,68768824,-7302702611,-4331698471,,-1852754668,106226466208,-2299891115,215746363,,,11706188554,8673043802,1316546221880,-1518572375103,-9100000000,-211126153223,-96226643213,137740105542,41512435942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108899618,,151000000,,,,-1026387,,-1100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2017,AGM,12228098639,20423165181,-2954351344,-13004764620,9751753520,26670266635,-1952754626,27086660729,5017282301,-287846973,-9769413571,-345041089,,-1568489250,44850664156,-8748677522,378354545,-30117000000,2317000000,7756768352,-28413554625,1615392306206,-1651492328913,,-36100022707,-19662913176,157403326113,137740105542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226365259,,,,,,-307395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2016,AGM,6660657408,20314554834,-1570448049,-9971999772,15281916224,32104015800,53150044966,-98304564594,1436032953,773041524,-15423723577,-9706271543,,-1381691958,-37353116429,-17790218998,119090909,,,10286112809,18054984720,1885812230506,-1907392975023,-36400000000,-57980744517,-77278876226,234682100627,157403326113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389335155,,,,,,101712,,25440000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2015,AGM,60087068603,17920704926,225348719,-74197087048,21041236827,24988666965,-70430111570,87653483844,11511699980,-1895121682,-20926893293,-3390537866,,-6025621137,21485565241,-50255682781,7159090908,,,7596692789,171551786416,2116782439634,-2106191855682,-9100000000,1490583952,194527935609,40188094759,234682100627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88605062,,212491685500,,,,-33929741,,-5440000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2014,AGM,6111102241,17259471141,8194194849,-24561398592,27832799762,35514458075,22153985277,-146736535218,-13656215021,-725764200,-28099379547,-7548694270,,-1254622000,-140352766904,-15539346877,,-227314000000,237314000000,27161693225,21622346348,3167336038090,-3417372358170,-18200000000,-268236320080,-386966740636,427153759069,40188094759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678288674,,,,,,1076326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2013,AGM,40698672242,20237609903,1562030325,-61685320092,28865067115,29451160349,-35659422560,22420064423,-30657071955,-758779857,-29241165718,-4838547812,,-1382279726,-50666042856,-19056380888,33728000000,,10371000000,35334394227,60377013339,2869409962646,-3000467202974,-27300000000,-158357240328,-148646269845,575800028914,427153759069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-226899144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2012,AGM,61070599772,13621899517,-4081652537,-25769692037,35919465891,78015560236,85726294354,-7764839492,-11018372593,14149267,-35919465891,-20547752141,1018900000,-2386552665,87137921075,-66890135389,25000000,-40371000000,,21452507441,-85783627948,2937150213011,-2672452199344,-36400000000,228298013667,229652306794,346926737311,575800028914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2745060370,,,,,,-779015191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,2025,BKC,114087381944,9764047938,,-2992466506,6911302787,121669127862,6961818563,-155840487907,-61074700968,-16014923987,-6014286895,-16155177825,245317273,,-126223313884,-6035049956,246400000,-70000000000,70000000000,2992466506,-2796183450,277565997583,-203190372427,,74375625156,-54643872178,143694292293,95151558416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6101138301,,,,,,6101138301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2024,BKC,65067049021,12836184414,2156456485,-256187638,8562700166,87761669807,39667668936,59002156662,93374879905,-42541087913,-8157163401,-2395436208,,,226712687788,-19601540685,77272727,,,221567400,-25735500558,218072554022,-303384104022,,-85311550000,115665637230,27424122422,143694292293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-604532641,-6432800000,,,,,604532641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2023,BKC,6053846852,15686453225,-3000000,-891941204,11418015654,31388609004,17916746844,23169335489,-18777110093,-10781674615,-10794368533,,,,32121538096,-3595899574,50000000,-2000000000,,19806204,-4703958370,283440041510,-287925442801,,-4485401291,22932178435,3617178464,27424122422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-874765523,,822135000,,,,874765523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2022,BKC,2968428038,17003754550,,-6567569632,13420083046,26713632404,130463943323,-63774145510,-14066955440,-4544074597,-9578686223,,,,65213713957,-15861916990,,,,67569632,-14294347358,213017897949,-273707212558,,-60689314609,-9769948010,13276062876,3617178464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-111063598,-5000000000,6500000000,,,,111063598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
